mal_id,mean_score_reco,max_score_reco,min_score_reco,mean_members_reco,max_members_reco,min_members_reco,watching_mean,watching_max,watching_min,completed_mean,completed_max,completed_min,on_hold_mean,on_hold_max,on_hold_min,dropped_mean,dropped_max,dropped_min,plan_to_watch_mean,plan_to_watch_max,plan_to_watch_min,total_mean,total_max,total_min
1366,7.33,7.33,7.33,13186.0,13186.0,13186.0,737.0,737.0,737.0,4301.0,4301.0,4301.0,692.0,692.0,692.0,681.0,681.0,681.0,6777.0,6777.0,6777.0,13188.0,13188.0,13188.0
1367,7.86,7.86,7.86,133380.0,133380.0,133380.0,9862.0,9862.0,9862.0,77618.0,77618.0,77618.0,6629.0,6629.0,6629.0,6363.0,6363.0,6363.0,32922.0,32922.0,32922.0,133394.0,133394.0,133394.0
1369,7.296666666666666,8.2,6.56,130794.0,235039.0,27770.0,8070.0,20879.0,1286.0,71851.66666666667,108115.0,16927.0,6637.0,18303.0,778.0,6417.0,17479.0,649.0,37825.666666666664,87878.0,7658.0,130801.33333333333,235052.0,27772.0
1370,6.173333333333333,6.66,5.53,11846.0,24985.0,3331.0,292.0,580.0,42.0,6220.0,13647.0,2450.0,114.0,209.0,28.0,141.33333333333334,176.0,77.0,5079.666666666667,10376.0,621.0,11847.0,24988.0,3331.0
1371,7.606153846153846,8.39,6.91,245766.0,955841.0,6067.0,19503.923076923078,160805.0,125.0,122696.53846153847,418598.0,4559.0,7767.076923076923,52804.0,114.0,6371.2307692307695,42443.0,145.0,89442.53846153847,281191.0,1069.0,245781.3076923077,955841.0,6070.0
1372,6.855555555555556,7.69,6.2,66283.44444444444,220489.0,2835.0,4165.777777777777,14066.0,130.0,35005.11111111111,121760.0,1363.0,2533.0,7721.0,79.0,4284.222222222223,17938.0,141.0,20299.222222222223,59477.0,1122.0,66287.33333333333,220499.0,2835.0
1374,6.9836,8.32,4.82,293476.0,1993223.0,6804.0,16266.44,125319.0,337.0,203875.84,1522341.0,3585.0,8312.88,63612.0,183.0,9404.16,52156.0,177.0,55643.88,286014.0,2402.0,293503.2,1993419.0,6805.0
1375,7.347777777777777,8.02,5.59,30361.444444444445,63919.0,1177.0,1741.111111111111,3993.0,70.0,12616.777777777777,25894.0,549.0,1226.5555555555557,2218.0,27.0,1154.7777777777778,2219.0,115.0,13627.333333333334,32537.0,417.0,30366.555555555555,63928.0,1178.0
1376,8.075,8.29,7.86,857794.5,1679420.0,36169.0,27316.0,51369.0,3263.0,638016.0,1259661.0,16371.0,14685.0,26945.0,2425.0,11721.0,21521.0,1921.0,166097.5,320002.0,12193.0,857835.5,1679498.0,36173.0
1378,6.414285714285714,8.01,5.21,448210.85714285716,3035328.0,5121.0,31770.0,218043.0,175.0,360933.14285714284,2473121.0,3033.0,14301.857142857143,96432.0,67.0,20267.428571428572,137128.0,100.0,20969.0,110802.0,1748.0,448241.4285714286,3035526.0,5123.0
1380,7.173333333333333,7.85,6.23,233145.33333333334,552604.0,6424.0,9602.0,25820.0,265.0,146869.0,336509.0,3014.0,7568.0,21285.0,138.0,9023.666666666666,25334.0,119.0,60095.0,143683.0,2889.0,233157.66666666666,552631.0,6425.0
1382,7.59,8.64,7.04,579396.6666666666,1719364.0,5936.0,36134.333333333336,107742.0,188.0,372853.3333333333,1106668.0,3947.0,25427.333333333332,75964.0,91.0,20266.0,60385.0,133.0,124740.66666666667,368679.0,1577.0,579421.6666666666,1719438.0,5936.0
1383,6.2,6.2,6.2,8189.0,8189.0,8189.0,696.0,696.0,696.0,3776.0,3776.0,3776.0,403.0,403.0,403.0,561.0,561.0,561.0,2754.0,2754.0,2754.0,8190.0,8190.0,8190.0
1384,6.641249999999999,7.6,5.3,70940.5,378399.0,4484.0,3913.625,24782.0,195.0,32668.375,160124.0,2382.0,3225.75,22262.0,66.0,3281.25,22527.0,88.0,27861.125,148732.0,1754.0,70950.125,378427.0,4485.0
1385,5.615,5.9,5.33,5363.0,5427.0,5299.0,445.0,449.0,441.0,2795.5,2942.0,2649.0,256.0,317.0,195.0,277.5,287.0,268.0,1589.5,1597.0,1582.0,5363.5,5428.0,5299.0
1386,6.42,6.42,6.42,7590.0,7590.0,7590.0,829.0,829.0,829.0,4254.0,4254.0,4254.0,354.0,354.0,354.0,336.0,336.0,336.0,1819.0,1819.0,1819.0,7592.0,7592.0,7592.0
1387,6.206666666666667,6.66,5.41,15982.0,69271.0,2626.0,1086.6666666666667,3970.0,246.0,10398.833333333334,48343.0,1329.0,521.1666666666666,1918.0,96.0,769.3333333333334,3237.0,185.0,3206.3333333333335,11804.0,770.0,15982.333333333334,69272.0,2626.0
1390,6.345000000000001,6.61,6.08,8238.5,10172.0,6305.0,714.0,1034.0,394.0,4752.0,6140.0,3364.0,303.0,427.0,179.0,338.5,434.0,243.0,2132.5,2137.0,2128.0,8240.0,10172.0,6308.0
1391,7.036,8.36,6.14,101848.8,424204.0,5016.0,7295.0,30292.0,254.0,59153.2,266637.0,2512.0,3745.0,14804.0,183.0,3010.2,8647.0,323.0,28661.4,103895.0,1744.0,101864.8,424275.0,5016.0
1393,7.82,7.82,7.82,41619.0,41619.0,41619.0,1887.0,1887.0,1887.0,27353.0,27353.0,27353.0,1165.0,1165.0,1165.0,1374.0,1374.0,1374.0,9840.0,9840.0,9840.0,41619.0,41619.0,41619.0
1397,7.07625,8.64,6.03,357716.375,1719364.0,2154.0,22195.625,107742.0,94.0,218116.125,1106668.0,977.0,15411.625,75964.0,53.0,12719.625,60385.0,110.0,89299.5,368679.0,920.0,357742.5,1719438.0,2154.0
1403,6.97,7.09,6.86,12427.333333333334,14997.0,10250.0,895.3333333333334,1083.0,701.0,7872.666666666667,10603.0,5882.0,432.6666666666667,482.0,357.0,403.6666666666667,451.0,327.0,2824.3333333333335,3010.0,2575.0,12428.666666666666,14998.0,10251.0
1405,7.26,7.26,7.26,43011.0,43011.0,43011.0,2244.0,2244.0,2244.0,19223.0,19223.0,19223.0,1085.0,1085.0,1085.0,618.0,618.0,618.0,19852.0,19852.0,19852.0,43022.0,43022.0,43022.0
1406,6.44,7.13,5.4,9276.666666666666,23076.0,2421.0,901.3333333333334,2262.0,232.0,5446.666666666667,14773.0,1172.0,395.1111111111111,846.0,105.0,393.44444444444446,829.0,166.0,2141.0,4367.0,746.0,9277.555555555555,23077.0,2421.0
1407,6.613333333333333,7.24,5.94,30575.0,55700.0,3876.0,1758.0,3175.0,262.0,19082.333333333332,36128.0,2128.0,708.6666666666666,1098.0,143.0,703.6666666666666,992.0,183.0,8323.666666666666,14365.0,1160.0,30576.333333333332,55702.0,3876.0
1408,6.465,6.86,6.07,43985.0,94331.0,5399.0,2514.75,5242.0,395.0,27835.75,56210.0,2954.0,1245.25,2533.0,226.0,1419.75,3237.0,229.0,10971.25,28394.0,1597.0,43986.75,94334.0,5401.0
1409,7.365,7.68,7.05,52908.0,77064.0,28752.0,1831.0,2390.0,1272.0,33518.5,58754.0,8283.0,1059.0,1545.0,573.0,797.0,932.0,662.0,15702.5,15803.0,15602.0,52908.0,77064.0,28752.0
1412,7.3715,8.75,6.12,300178.1,2581334.0,2267.0,106863.2,1838015.0,132.0,92211.65,1160466.0,14.0,24378.7,308583.0,89.0,15321.9,206070.0,186.0,61440.7,493291.0,817.0,300216.15,2581610.0,2267.0
1415,7.06,7.06,7.06,26040.0,26040.0,26040.0,805.0,805.0,805.0,15184.0,15184.0,15184.0,281.0,281.0,281.0,173.0,173.0,173.0,9600.0,9600.0,9600.0,26043.0,26043.0,26043.0
1416,7.62,7.62,7.62,30749.0,30749.0,30749.0,528.0,528.0,528.0,22387.0,22387.0,22387.0,223.0,223.0,223.0,201.0,201.0,201.0,7413.0,7413.0,7413.0,30752.0,30752.0,30752.0
1418,7.693333333333334,8.73,6.74,1005651.3333333334,2581334.0,2975.0,621218.3333333334,1838015.0,226.0,79842.33333333333,238550.0,14.0,107232.0,308583.0,110.0,73303.66666666667,206070.0,188.0,124153.33333333333,228928.0,1488.0,1005749.6666666666,2581610.0,2975.0
1425,7.53,8.73,6.32,312669.6666666667,2581334.0,3429.0,161843.83333333334,1838015.0,235.0,45271.083333333336,187541.0,14.0,32405.583333333332,308583.0,176.0,22204.666666666668,206070.0,211.0,50978.916666666664,228928.0,1645.0,312704.0833333333,2581610.0,3430.0
1426,7.4925,7.9,7.22,42351.5,89315.0,8511.0,3652.75,8045.0,475.0,13965.75,29985.0,3929.0,2447.5,4825.0,295.0,1982.75,3281.0,293.0,20309.5,43185.0,3522.0,42358.25,89321.0,8514.0
1430,7.837272727272728,8.75,7.16,515333.63636363635,1999997.0,6949.0,34673.63636363636,185361.0,129.0,334508.2727272727,1376727.0,5729.0,20700.727272727272,113625.0,107.0,12491.727272727272,52156.0,146.0,113003.63636363637,493291.0,806.0,515378.0,2000255.0,6954.0
1435,6.968000000000001,8.36,5.27,579614.2,1962199.0,2383.0,28368.0,124567.0,86.0,422227.0,1404554.0,1295.0,13142.0,59528.0,36.0,7875.6,35323.0,110.0,108053.2,338485.0,758.0,579665.8,1962457.0,2383.0
1439,7.61,7.61,7.61,155058.0,155058.0,155058.0,3962.0,3962.0,3962.0,94866.0,94866.0,94866.0,1344.0,1344.0,1344.0,712.0,712.0,712.0,54200.0,54200.0,54200.0,155084.0,155084.0,155084.0
1441,7.4991666666666665,8.77,5.75,174386.45833333334,1977969.0,2267.0,4752.0,29187.0,76.0,123231.91666666667,1788861.0,1310.0,2272.375,15308.0,34.0,1605.7083333333333,13483.0,82.0,42540.291666666664,183583.0,730.0,174402.29166666666,1978055.0,2267.0
1442,7.895,8.6,7.19,377948.0,735877.0,20019.0,22786.5,43896.0,1677.0,239652.5,474676.0,4629.0,10897.5,20642.0,1153.0,7578.0,13875.0,1281.0,97076.0,182873.0,11279.0,377990.5,735962.0,20019.0
1443,6.726000000000001,7.15,6.23,31646.0,88767.0,6309.0,1151.0,3145.0,265.0,19740.0,61133.0,2556.0,681.0,2184.0,138.0,816.8,2914.0,119.0,9261.0,19397.0,2889.0,31649.8,88773.0,6309.0
1444,7.1,7.41,6.79,32950.5,45631.0,20270.0,1349.5,2233.0,466.0,14506.5,14731.0,14282.0,1124.0,2033.0,215.0,1349.0,2529.0,169.0,14624.5,24558.0,4691.0,32953.5,45635.0,20272.0
1445,6.529999999999999,7.35,5.81,7153.5,14453.0,882.0,460.75,887.0,49.0,2578.25,5280.0,443.0,422.75,1113.0,27.0,632.25,1703.0,123.0,3060.75,5522.0,241.0,7154.75,14454.0,883.0
1448,7.1850000000000005,8.75,6.44,256376.375,1999997.0,2626.0,23517.0,185361.0,150.0,148486.375,1160466.0,1254.0,14494.75,113625.0,97.0,6298.625,47512.0,182.0,63612.875,493291.0,944.0,256409.625,2000255.0,2627.0
1450,7.348684210526316,8.63,5.26,299516.86842105264,1962199.0,1268.0,18014.63157894737,127951.0,66.0,180542.52631578947,1404554.0,421.0,10472.052631578947,61960.0,43.0,9520.28947368421,54684.0,110.0,80986.3947368421,373339.0,628.0,299535.8947368421,1962457.0,1268.0
1451,5.79125,7.61,2.23,56182.0,155058.0,5121.0,1620.5,5623.0,175.0,36862.625,94866.0,3033.0,874.125,4171.0,67.0,1573.875,9767.0,100.0,15260.375,54200.0,1748.0,56191.5,155084.0,5123.0
1452,7.789999999999999,8.42,6.67,1351757.6666666667,3323322.0,214318.0,93312.0,229369.0,9791.0,1079301.6666666667,2806977.0,153981.0,29637.666666666668,46495.0,4834.0,26544.333333333332,48200.0,6744.0,122983.0,192281.0,38980.0,1351778.6666666667,3323322.0,214330.0
1453,7.527727272727273,8.93,6.54,322031.2272727273,2318129.0,5181.0,18276.704545454544,102554.0,299.0,203482.88636363635,1776440.0,1613.0,11756.363636363636,77045.0,188.0,12994.863636363636,71838.0,172.0,75545.47727272728,368000.0,2588.0,322056.29545454547,2318129.0,5185.0
1454,7.432941176470588,8.62,3.28,581592.9411764706,4230312.0,1324.0,32759.470588235294,212458.0,44.0,403514.5882352941,3716436.0,837.0,14301.85294117647,84925.0,11.0,16467.558823529413,98525.0,78.0,114649.82352941176,339927.0,354.0,581693.2941176471,4230824.0,1324.0
1455,6.384,7.61,5.57,70606.4,175043.0,5121.0,3774.8,14066.0,175.0,39343.2,94866.0,3033.0,1465.2,5629.0,67.0,2657.2,12225.0,100.0,23380.0,54200.0,1748.0,70620.4,175060.0,5123.0
1456,7.22,8.35,6.2,329797.6666666667,945177.0,20730.0,16488.0,46924.0,1096.0,159381.66666666666,460403.0,8561.0,13296.333333333334,37853.0,953.0,9265.333333333334,24901.0,1277.0,131385.33333333334,375151.0,8714.0,329816.6666666667,945232.0,20731.0
1457,7.6819999999999995,8.38,6.37,529427.1,1962199.0,33647.0,33516.9,124567.0,1858.0,323996.1,1404554.0,9970.0,16472.3,59528.0,812.0,12977.8,35323.0,566.0,142533.7,339612.0,14807.0,529496.8,1962457.0,33649.0
1458,7.24,7.54,6.94,21629.5,31661.0,11598.0,1292.0,1795.0,789.0,7327.5,10208.0,4447.0,1085.0,1288.0,882.0,929.0,945.0,913.0,10995.5,17424.0,4567.0,21629.0,31660.0,11598.0
1459,7.199666666666667,9.1,5.19,566596.2,4230312.0,3054.0,34498.666666666664,278645.0,152.0,413115.4,3716436.0,965.0,17423.266666666666,118574.0,67.0,13731.1,64635.0,111.0,87881.53333333334,529859.0,1303.0,566649.9666666667,4230824.0,3054.0
1462,7.439047619047619,8.75,6.3,245278.04761904763,1999997.0,5996.0,12889.857142857143,185361.0,234.0,150285.57142857142,1160466.0,2817.0,7115.857142857143,113625.0,90.0,3352.3809523809523,47512.0,76.0,71660.52380952382,493291.0,2414.0,245304.19047619047,2000255.0,5994.0
1465,7.208571428571429,8.64,6.12,615308.2857142857,2134926.0,24792.0,71030.28571428571,366847.0,1451.0,351109.85714285716,1106668.0,11052.0,41223.28571428572,195339.0,961.0,44424.0,220647.0,1145.0,107604.85714285714,368679.0,8154.0,615392.2857142857,2135419.0,24797.0
1466,7.859999999999999,8.75,7.29,455620.0,1999997.0,10223.0,40187.8,185361.0,513.0,256294.6,1160466.0,4259.0,24933.6,113625.0,292.0,10943.6,47512.0,259.0,123318.8,493291.0,4902.0,455678.4,2000255.0,10225.0
1468,7.158499999999999,8.32,5.59,514661.8,1993223.0,4867.0,24387.5,125319.0,187.0,380553.6,1522341.0,2805.0,12316.75,63612.0,64.0,13191.65,54684.0,101.0,84247.0,299619.0,1710.0,514696.5,1993419.0,4867.0
1469,7.061111111111111,8.18,6.33,213635.91666666666,2096852.0,5344.0,10176.444444444445,94113.0,271.0,162952.41666666666,1702146.0,3506.0,6603.305555555556,41328.0,153.0,8397.25,62303.0,224.0,25524.166666666668,322538.0,1191.0,213653.58333333334,2096852.0,5345.0
1470,7.483793103448276,8.93,4.83,299643.9655172414,1999997.0,3311.0,30814.689655172413,213772.0,130.0,153359.1724137931,1160466.0,2.0,17896.55172413793,128020.0,82.0,10378.103448275862,58378.0,104.0,87225.20689655172,493291.0,1145.0,299673.724137931,2000255.0,3311.0
1480,6.28,6.28,6.28,27291.0,27291.0,27291.0,631.0,631.0,631.0,18214.0,18214.0,18214.0,333.0,333.0,333.0,322.0,322.0,322.0,7793.0,7793.0,7793.0,27293.0,27293.0,27293.0
1482,7.52,9.1,5.67,830342.7256637168,4230312.0,11926.0,63528.04424778761,507711.0,326.0,569155.0265486726,3716436.0,38.0,29762.929203539825,195339.0,227.0,31631.061946902653,220647.0,170.0,136332.97345132745,529859.0,4782.0,830410.0353982301,4230824.0,11927.0
1483,7.748823529411764,8.89,6.74,374653.70588235295,1999997.0,14139.0,34100.58823529412,185361.0,757.0,181668.70588235295,1160466.0,4212.0,20599.941176470587,113625.0,508.0,12639.882352941177,52586.0,700.0,125694.82352941176,493291.0,7388.0,374703.9411764706,2000255.0,14143.0
1484,6.936428571428571,8.6,5.57,373161.28571428574,3035328.0,3326.0,26557.571428571428,218043.0,154.0,266715.14285714284,2473121.0,1429.0,14864.642857142857,96432.0,67.0,16337.214285714286,137128.0,100.0,48720.28571428572,182873.0,1549.0,373194.85714285716,3035526.0,3326.0
1485,7.6305000000000005,8.93,6.51,290750.05,1258509.0,5197.0,12662.3,44132.0,162.0,192889.15,986451.0,2625.0,7183.3,29405.0,92.0,6067.75,19196.0,129.0,71965.9,327153.0,2189.0,290768.4,1258613.0,5197.0
1486,7.548363636363636,9.03,6.1,457128.2,3080867.0,3048.0,31673.909090909092,375910.0,186.0,299336.7454545455,2109985.0,825.0,17000.090909090908,148406.0,133.0,15611.418181818182,93150.0,148.0,93527.14545454546,380019.0,1594.0,457149.3090909091,3081045.0,3049.0
1487,6.77,6.77,6.77,27306.0,27306.0,27306.0,428.0,428.0,428.0,22124.0,22124.0,22124.0,254.0,254.0,254.0,207.0,207.0,207.0,4296.0,4296.0,4296.0,27309.0,27309.0,27309.0
1488,7.534545454545454,9.02,6.73,288619.63636363635,1933489.0,4660.0,19808.545454545456,137576.0,197.0,167770.27272727274,1242608.0,2143.0,10212.363636363636,62898.0,110.0,8272.0,57786.0,143.0,82570.18181818182,432621.0,2069.0,288633.36363636365,1933489.0,4662.0
1490,7.308,8.13,6.52,53533.9,183603.0,7330.0,2117.3,8238.0,307.0,31941.6,126695.0,3766.0,1564.7,7511.0,168.0,1449.8,6085.0,196.0,16466.1,73051.0,2893.0,53539.5,183616.0,7331.0
1491,7.681875,8.75,6.69,293410.9375,1999997.0,2695.0,24963.5625,185361.0,144.0,134582.5,1160466.0,1509.0,15800.375,113625.0,80.0,9804.75,47512.0,181.0,108291.4375,493291.0,734.0,293442.625,2000255.0,2696.0
1492,7.366666666666666,8.32,6.87,354190.1111111111,1993223.0,9651.0,24622.555555555555,100990.0,332.0,230126.0,1522341.0,6239.0,13062.555555555555,46884.0,199.0,13969.444444444445,57198.0,241.0,72442.33333333333,286014.0,2640.0,354222.8888888889,1993419.0,9651.0
1494,7.603333333333333,7.96,7.33,120833.33333333333,230703.0,15040.0,3203.0,6592.0,321.0,72216.33333333333,144291.0,10171.0,1073.6666666666667,1771.0,208.0,591.0,911.0,162.0,43782.333333333336,77221.0,4179.0,120866.33333333333,230786.0,15041.0
1496,6.98,7.64,6.37,192884.5,447229.0,74188.0,10425.5,26657.0,1039.0,103484.0,224255.0,39821.0,7979.5,21952.0,733.0,9055.25,21577.0,912.0,61955.0,152803.0,16007.0,192899.25,447244.0,74191.0
1497,6.09,6.09,6.09,1563.5,2742.0,385.0,57.0,90.0,24.0,906.0,1681.0,131.0,19.5,28.0,11.0,96.5,115.0,78.0,484.5,828.0,141.0,1563.5,2742.0,385.0
1498,7.2715000000000005,8.35,6.08,350082.05,1532453.0,23536.0,17955.6,74969.0,1165.0,210948.1,1150690.0,10027.0,12724.5,54515.0,808.0,13904.8,53199.0,753.0,94577.25,375151.0,10616.0,350110.25,1532553.0,23538.0
1500,7.4366666666666665,8.42,6.53,221576.33333333334,446755.0,7939.0,10369.666666666666,23458.0,353.0,116942.33333333333,247175.0,3463.0,6422.5,18998.0,200.0,4591.166666666667,10336.0,196.0,83265.5,178392.0,3729.0,221591.16666666666,446807.0,7941.0
1501,6.365,8.14,4.59,91202.0,180802.0,1602.0,4819.0,9575.0,63.0,42601.5,84356.0,847.0,4452.0,8871.0,33.0,3289.0,6479.0,99.0,36046.5,71532.0,561.0,91208.0,180813.0,1603.0
1502,7.21,7.41,7.01,198737.5,288674.0,108801.0,9438.5,14350.0,4527.0,110523.5,164777.0,56270.0,5678.5,7986.0,3371.0,7390.5,11580.0,3201.0,65730.5,90018.0,41443.0,198761.5,288711.0,108812.0
1504,6.743333333333333,8.13,5.36,35378.666666666664,79987.0,1367.0,1036.0,1652.0,57.0,22767.0,60348.0,683.0,526.3333333333334,999.0,19.0,412.3333333333333,717.0,81.0,10638.666666666666,17240.0,527.0,35380.333333333336,79987.0,1367.0
1508,7.2004347826086965,8.89,5.8,398468.1304347826,2247855.0,6705.0,24179.260869565216,171630.0,430.0,240466.13043478262,1723847.0,3173.0,13051.260869565218,90960.0,187.0,11250.695652173914,54684.0,187.0,109553.78260869565,483053.0,2138.0,398501.1304347826,2247996.0,6707.0
1509,7.355333333333333,8.18,6.26,246891.26666666666,913756.0,6367.0,13149.6,51993.0,359.0,157231.53333333333,564728.0,2353.0,8874.866666666667,29405.0,325.0,9921.6,27550.0,370.0,57730.13333333333,241248.0,2963.0,246907.73333333334,913867.0,6370.0
1510,6.295,7.16,5.43,9980.0,17514.0,2446.0,1037.5,1874.0,201.0,4908.0,8665.0,1151.0,474.5,831.0,118.0,362.5,586.0,139.0,3198.5,5559.0,838.0,9981.0,17515.0,2447.0
1515,6.785,7.2,6.37,468141.5,855507.0,80776.0,18053.0,29761.0,6345.0,340795.5,645430.0,36161.0,8774.5,14414.0,3135.0,16342.0,25414.0,7270.0,84209.0,140552.0,27866.0,468174.0,855571.0,80777.0
1516,7.227777777777778,8.07,6.29,108881.29629629629,560234.0,3697.0,5347.481481481482,23209.0,233.0,69139.62962962964,381016.0,915.0,3760.1111111111113,16573.0,128.0,5082.259259259259,22286.0,158.0,25557.14814814815,118252.0,1801.0,108886.62962962964,560251.0,3697.0
1517,6.964285714285714,7.59,6.39,191983.2857142857,927157.0,29513.0,13253.0,70131.0,1824.0,102697.85714285714,516592.0,11154.0,8019.714285714285,37092.0,1357.0,9246.857142857143,38788.0,1449.0,58780.57142857143,264631.0,13733.0,191998.0,927234.0,29517.0
1519,7.727083333333334,9.03,6.79,659824.7083333334,3080867.0,20868.0,50758.791666666664,375910.0,722.0,398004.6666666667,2109985.0,7819.0,28507.458333333332,148406.0,306.0,19713.875,66725.0,263.0,162883.875,493291.0,8673.0,659868.6666666666,3081045.0,20867.0
1520,7.714285714285714,9.1,5.33,874233.5714285715,4170767.0,9652.0,62000.357142857145,278645.0,301.0,597190.2142857143,3474406.0,5003.0,33050.0,118574.0,161.0,24772.35714285714,126242.0,160.0,157310.35714285713,529859.0,3192.0,874323.2857142857,4171073.0,9653.0
1521,7.226666666666667,8.89,6.0,433144.6666666667,1265581.0,12373.0,57576.333333333336,171630.0,377.0,165374.66666666666,478218.0,6386.0,30485.666666666668,90960.0,191.0,14140.0,41970.0,187.0,165652.66666666666,483053.0,5232.0,433229.3333333333,1265831.0,12373.0
1524,7.366666666666666,8.62,5.13,197729.94444444444,641378.0,316.0,9975.277777777777,38186.0,15.0,100246.16666666667,552561.0,188.0,5971.222222222223,23400.0,5.0,4382.111111111111,18904.0,30.0,77170.77777777778,260940.0,78.0,197745.55555555556,641474.0,316.0
1526,7.585000000000001,8.05,7.12,229886.0,453092.0,6680.0,12732.0,24932.0,532.0,112214.5,221975.0,2454.0,12191.0,23965.0,417.0,10633.0,20727.0,539.0,82130.0,161522.0,2738.0,229900.5,453121.0,6680.0
1528,7.25,7.85,6.37,161160.33333333334,325139.0,18220.0,7279.666666666667,15351.0,617.0,91667.0,195243.0,10065.0,3970.0,8810.0,483.0,4795.333333333333,12136.0,619.0,53462.666666666664,93620.0,6437.0,161174.66666666666,325160.0,18221.0
1529,7.543333333333333,8.36,7.07,1278776.0,1962199.0,109836.0,85452.66666666667,125035.0,6756.0,912144.0,1404554.0,59921.0,34640.666666666664,59528.0,4281.0,46188.666666666664,97105.0,6138.0,200473.66666666666,338485.0,32752.0,1278899.6666666667,1962457.0,109848.0
1530,7.495254237288136,9.07,5.91,621630.220338983,2737090.0,4702.0,31152.254237288136,180541.0,182.0,409422.6779661017,1715551.0,2347.0,17218.525423728814,93691.0,90.0,17798.22033898305,60305.0,123.0,146078.33898305084,687110.0,1548.0,621670.0169491526,2737198.0,4702.0
1532,6.765789473684211,7.74,5.41,281177.6842105263,1586312.0,10577.0,11871.736842105263,65553.0,222.0,190414.63157894736,1141339.0,5568.0,8062.8421052631575,38628.0,115.0,12738.0,54684.0,221.0,58104.05263157895,299619.0,2458.0,281191.2631578947,1586312.0,10578.0
1533,7.183,8.18,5.4,100227.8,475588.0,4269.0,6624.4,36038.0,258.0,60073.05,292157.0,1345.0,5435.5,29405.0,104.0,5214.4,19196.0,138.0,22888.15,98806.0,2006.0,100235.5,475602.0,4269.0
1534,6.505000000000001,7.11,5.9,29877.0,57866.0,1888.0,2765.5,5397.0,134.0,14018.5,27483.0,554.0,2011.0,3949.0,73.0,1901.0,3603.0,199.0,9183.0,17438.0,928.0,29879.0,57870.0,1888.0
1535,7.58931623931624,9.1,4.67,716577.1324786325,4230312.0,2253.0,53430.41452991453,1838015.0,122.0,478017.2948717949,3716436.0,2.0,22256.30769230769,308583.0,49.0,22785.076923076922,220647.0,83.0,140150.23076923078,687110.0,1206.0,716639.3247863248,4230824.0,2253.0
1536,7.448888888888889,9.1,5.8,683722.6481481482,3576199.0,6804.0,48734.333333333336,449814.0,337.0,458696.0,2586001.0,3585.0,25362.277777777777,195339.0,183.0,27719.944444444445,220647.0,298.0,123255.51851851853,529859.0,2402.0,683768.074074074,3576614.0,6805.0
1537,7.1325,8.02,6.51,18655.75,36789.0,2724.0,1005.25,2259.0,162.0,7509.25,15911.0,1222.0,612.0,1327.0,113.0,743.25,1749.0,151.0,8789.0,20783.0,1076.0,18658.75,36796.0,2724.0
1538,7.856666666666666,9.1,6.76,636408.9444444445,3576199.0,71372.0,41256.22222222222,278645.0,3663.0,408894.55555555556,2586001.0,19618.0,22434.61111111111,118574.0,1880.0,16967.88888888889,63535.0,996.0,146915.0,529859.0,25086.0,636468.2777777778,3576614.0,71396.0
1539,8.18,8.18,8.18,68861.0,68861.0,68861.0,2016.0,2016.0,2016.0,57366.0,57366.0,57366.0,732.0,732.0,732.0,733.0,733.0,733.0,8019.0,8019.0,8019.0,68866.0,68866.0,68866.0
1540,7.55,7.55,7.55,993216.0,993216.0,993216.0,20219.0,20219.0,20219.0,740294.0,740294.0,740294.0,9045.0,9045.0,9045.0,6941.0,6941.0,6941.0,216788.0,216788.0,216788.0,993287.0,993287.0,993287.0
1542,6.9325,8.36,4.12,322559.875,1962199.0,15315.0,19961.0,124567.0,611.0,212560.125,1404554.0,5331.0,11403.375,59528.0,517.0,8173.875,35323.0,730.0,70500.0,338485.0,6244.0,322598.375,1962457.0,15320.0
1543,6.87,7.65,6.08,207572.82352941178,855507.0,9071.0,9967.35294117647,29761.0,497.0,135952.11764705883,645430.0,4119.0,5643.235294117647,17371.0,302.0,8048.470588235294,25414.0,397.0,47974.82352941176,140552.0,3478.0,207586.0,855571.0,9073.0
1544,6.61,6.61,6.61,4427.0,4427.0,4427.0,276.0,276.0,276.0,1555.0,1555.0,1555.0,210.0,210.0,210.0,268.0,268.0,268.0,2118.0,2118.0,2118.0,4427.0,4427.0,4427.0
1546,7.205909090909091,8.32,6.03,296373.5909090909,1464558.0,16712.0,16436.136363636364,100999.0,918.0,182871.4090909091,892489.0,8693.0,10951.227272727272,64583.0,598.0,11201.59090909091,50746.0,903.0,74933.36363636363,355801.0,5598.0,296393.7272727273,1464618.0,16710.0
1548,7.72,7.76,7.68,43027.5,43887.0,42168.0,3411.5,3780.0,3043.0,11463.5,14430.0,8497.0,2697.5,2975.0,2420.0,1682.5,1823.0,1542.0,23777.5,26815.0,20740.0,43032.5,43890.0,42175.0
1549,7.92,7.92,7.92,12758.0,12758.0,12758.0,473.0,473.0,473.0,6351.0,6351.0,6351.0,144.0,144.0,144.0,207.0,207.0,207.0,5585.0,5585.0,5585.0,12760.0,12760.0,12760.0
1550,7.7825,8.43,7.09,562292.0,2115206.0,11853.0,35681.0,131865.0,611.0,421553.75,1645597.0,5218.0,15344.25,54600.0,431.0,13305.25,48194.0,638.0,76472.0,235182.0,4271.0,562356.25,2115438.0,11854.0
