mal_id,type,genres,studios,themes,demographics,source,rating,episodes,season,y_score,y_members,main_characters,supporting_characters,recommendation_mal_id,staff
34501,TV,['Action'],"['Project No.9', 'A-Real']","['Crossdressing', 'Delinquents', 'Martial Arts', 'School']",[],Game,PG-13 - Teens 13 or older,12.0,spring,6.42,88652,6,14,"[30205, 853, 30123, 11703, 12967, 33475, 52305]","[167, 203, 857, 1489, 4564, 5316, 14879, 17897, 23445, 28085, 37638, 39989, 47230, 48220, 48420, 48809, 49805, 55549, 65072]"
58080,TV,['Action'],['Okuruto Noboru'],['School'],[],Web manga,PG-13 - Teens 13 or older,12.0,spring,7.33,88955,4,9,"[55358, 53149, 37105, 1559]","[10904, 15745, 16031, 26503, 34211, 36682, 39241, 40844, 42413, 47382, 47648, 49893, 51120, 55533, 66748, 67000, 70981, 72657, 72658, 73641, 73642, 73643, 73644]"
21809,TV,"['Action', 'Comedy', 'Sci-Fi', 'Ecchi']",['TNK'],"['Mecha', 'Parody']",['Seinen'],Manga,R+ - Mild Nudity,12.0,spring,6.13,75568,4,17,"[24705, 11617, 40623, 12549, 5485, 21821, 4730, 3735, 13599, 34051, 31845, 10396, 29786, 5025, 354, 9493, 1103, 5112, 8666, 10721, 19365]","[203, 5316, 5660, 5986, 6166, 6528, 8074, 11457, 12877, 14785, 14787, 14791, 15647, 15903, 17091, 17297, 22243, 24445, 25401, 25741, 28221, 29289, 35785, 38801, 39279, 40120, 40133, 41238, 42161, 45726, 46102, 47114, 48462, 48880, 49252, 55662, 55663, 60896, 61358, 62842, 62894, 63459, 63484, 63539, 64362, 64546, 64846, 65373, 66760, 66899, 67527, 68629, 69189, 70159, 75751, 76871, 77182, 81795, 82734]"
34825,TV,"['Comedy', 'Sports']",['Studio Hibari'],"['Gag Humor', 'School', 'Team Sports']",['Seinen'],Manga,PG-13 - Teens 13 or older,12.0,summer,6.95,208879,1,22,"[32542, 32648, 33255, 32093, 20583, 23289, 31414, 11771, 60293, 38659]","[1, 30, 177, 278, 283, 6757, 19327, 26407, 30255, 39248, 40785, 40944, 46000, 46972, 47953, 48589, 52271, 53557, 53640, 53913, 55228, 55569, 63562, 63905, 63906, 64216, 64218, 65081, 66898, 66902, 67283, 70133, 70976, 72522, 73302, 73521, 74966]"
8134,Movie,['Comedy'],['Sunrise'],[],['Shounen'],Manga,PG - Children,1.0,winter,7.08,3977,4,1,[19319],"[2052, 4002, 6288, 6327, 7194, 7467, 9320, 11343, 11426, 14727, 17507, 24769, 27397, 33199, 36710, 38014, 39213, 40844, 41167, 41243, 41311, 43242, 47300, 47323, 47880, 48481, 49319, 51121, 54021, 54100, 54101, 61996, 62173, 63195, 63196, 63337, 63367, 63386, 63387, 63399, 63400, 65393, 65922, 67542, 73286, 73511, 74265, 74984, 75082, 75951, 76417, 76768, 76929, 77046, 77225, 77343, 77365, 79462, 79834, 80849, 80855, 80904, 81368, 81530, 82059, 82930, 82932]"
51377,Music,['Action'],['Kamikaze Douga'],['Music'],[],Original,PG-13 - Teens 13 or older,1.0,fall,6.34,312,0,0,[35707],[48869]
17731,TV,['Comedy'],"['feel.', 'Assez Finaud Fabric']",['Anthropomorphic'],[],Web manga,PG-13 - Teens 13 or older,12.0,spring,6.48,11782,4,9,[5060],"[37611, 38961, 40181, 48442, 64874, 80113, 80172, 81296]"
54716,TV,['Action'],"['Toei Animation', 'Studio Deen']","['Adult Cast', 'Mahou Shoujo']",[],Original,PG-13 - Teens 13 or older,12.0,fall,6.55,9503,10,11,"[5678, 25687]","[3940, 5171, 6952, 7141, 7277, 10374, 11699, 12007, 12189, 25693, 37419, 39576, 48187, 52821, 67131, 67527, 67747, 68763, 70888, 72069, 73645, 76009, 76367, 77266, 77358, 78856, 78858, 79480, 81701, 81794, 82194, 84684, 86697, 89950]"
21349,OVA,['Hentai'],['Studio Gadget'],[],[],Original,Rx - Hentai,3.0,fall,6.79,6840,4,0,"[2982, 34638, 2530, 368, 7411, 11815]","[11116, 38894]"
40375,PV,[],['MAPPA'],"['Music', 'Strategy Game']",[],Game,PG-13 - Teens 13 or older,1.0,spring,5.7,836,1,0,"[33972, 29850]",[36714]
16149,Movie,"['Comedy', 'Romance', 'Sports']",['Production I.G'],['Combat Sports'],[],Original,PG-13 - Teens 13 or older,1.0,spring,6.43,22720,2,10,"[40410, 36904, 974, 875, 8795]","[352, 4097, 5068, 8267, 9578, 20088, 23463, 29025, 30773, 41143, 45709, 50193, 53360, 57158, 59630, 60982, 63734, 69320, 70185, 89951]"
6288,Movie,"['Action', 'Sci-Fi']",['Sunrise'],"['Mecha', 'Space']",[],Original,R - 17+ (violence & profanity),1.0,summer,7.3,66314,4,27,"[34437, 237, 32, 75, 874, 758, 3786, 4565, 21639, 482, 3972, 2760, 3572, 13391, 87, 2273, 949, 1002, 165]","[1944, 2197, 2337, 2471, 5083, 5304, 5954, 6059, 6132, 6608, 8241, 8626, 8975, 9317, 10147, 10602, 10933, 11342, 11343, 11764, 12409, 13537, 13677, 14305, 15711, 15937, 15941, 16749, 21299, 25997, 27397, 27833, 28581, 28677, 30003, 31129, 31655, 31985, 33321, 34127, 37049, 37831, 38246, 38681, 38875, 39320, 39396, 40119, 40133, 40844, 41060, 41137, 41533, 42161, 42348, 42530, 45723, 46921, 48021, 48097, 48452, 48512, 49299, 49442, 50407, 50458, 51891, 51932, 52372, 55663, 61924, 62344, 62539, 62742, 62835, 62841, 63253, 63443, 63600, 64572, 65391, 65466, 67748, 71464, 71976, 71984, 73008, 73029, 73039, 73082, 73094, 73257, 74041, 74563, 75999, 76241, 76768, 77013, 77046, 77343, 77364, 77365, 77382, 77383, 78250, 78492, 79358, 79931, 80038, 80313, 80743, 80850, 80904, 82059, 84443, 85595]"
10808,TV,"['Action', 'Sci-Fi']",['Sunrise'],"['Mecha', 'Space']",[],Original,PG-13 - Teens 13 or older,49.0,fall,6.47,35040,3,88,"[218, 31933, 14719, 20899, 6927, 2987, 27655, 10015, 2001, 15863, 22729, 19319, 30, 10620, 9756, 31251]","[855, 869, 2197, 2337, 5235, 5660, 5956, 6166, 6468, 6783, 7165, 7594, 8172, 8539, 8626, 8633, 8979, 9453, 9470, 10043, 10227, 11342, 11343, 11605, 11683, 12521, 12557, 12628, 12707, 13677, 13693, 14289, 14727, 15893, 15935, 15937, 15941, 16163, 17681, 19840, 21187, 21215, 21299, 21593, 24447, 24499, 25997, 27397, 28581, 28677, 28991, 29341, 29373, 29577, 30003, 30251, 31171, 31545, 31725, 32969, 33199, 33321, 34257, 37151, 37831, 38246, 38681, 39071, 39311, 39313, 39483, 39584, 39603, 39645, 40114, 40126, 40133, 40495, 40868, 40874, 41060, 41137, 41190, 41280, 41382, 41492, 41533, 42161, 42348, 42530, 43174, 45328, 45482, 45723, 46629, 46726, 46730, 46921, 47300, 47311, 47647, 47782, 47908, 48021, 48403, 48406, 48512, 48669, 48880, 48923, 49251, 50034, 50407, 52772, 54101, 55639, 55661, 55663, 60015, 60753, 61552, 61924, 61943, 62019, 62129, 62172, 62191, 62539, 62742, 62835, 63253, 64318, 64503, 64572, 64613, 65391, 65466, 65469, 67542, 67748, 67778, 69851, 70374, 70452, 71839, 71976, 71984, 73008, 73009, 73039, 73082, 73094, 73197, 73201, 73511, 74563, 75089, 75333, 75740, 75748, 76241, 76772, 76774, 76782, 77012, 77046, 77227, 77364, 77382, 77677, 77917, 78346, 78402, 78707, 79145, 79835, 79880, 80248, 80313, 80320, 80336, 80372, 80867, 82343, 82357, 82386, 82751, 83068, 83561, 83718, 83828, 84443, 84998, 85052, 86430]"
49073,Movie,"['Action', 'Drama', 'Sci-Fi']",['Sunrise'],"['Mecha', 'Military', 'Space']",[],Original,R - 17+ (violence & profanity),1.0,winter,7.53,15670,6,53,"[21339, 34437]","[396, 714, 1435, 2197, 2337, 5397, 5987, 6331, 6417, 6524, 9342, 11476, 12380, 15647, 15897, 15941, 24447, 25815, 33321, 33743, 38246, 45451, 46476, 46686, 63899, 66592, 66593, 67462, 67463, 67464]"
31973,ONA,"['Action', 'Drama', 'Sci-Fi']",['Sunrise'],"['Mecha', 'Military', 'Space']",['Seinen'],Manga,R - 17+ (violence & profanity),4.0,winter,7.94,62724,2,7,"[8888, 1, 41457, 81, 474, 1215, 820]","[2197, 2337, 2587, 5326, 8070, 10138, 10269, 10285, 11342, 12409, 16335, 22473, 33303, 34469, 38014, 39670, 39671, 39672, 47114, 47311, 48175, 48810, 48903, 49302, 52772, 60737, 61590, 63180, 78912, 81648]"
33221,Movie,"['Action', 'Drama', 'Sci-Fi']",['Sunrise'],"['Mecha', 'Military', 'Space']",['Seinen'],Manga,R - 17+ (violence & profanity),1.0,summer,7.94,27821,2,7,"[18449, 6675]","[833, 2337, 2587, 5326, 22473, 39671, 49302, 60737, 63180, 67748, 68700]"
6336,OVA,"['Action', 'Drama', 'Sci-Fi']",['Sunrise'],"['Mecha', 'Military', 'Space']",[],Novel,PG-13 - Teens 13 or older,7.0,winter,8.09,105194,3,55,"[85, 86, 3927, 31251, 87, 237, 8888, 12029, 6772]","[833, 2197, 2220, 2337, 5655, 5793, 6417, 6458, 6887, 7243, 7427, 7594, 8070, 8307, 8498, 8509, 8835, 8901, 9698, 10120, 10138, 10269, 10419, 11342, 11511, 11626, 12077, 12859, 15647, 16031, 16621, 16833, 17601, 18019, 18519, 19167, 19922, 20623, 21187, 21215, 21287, 22339, 22473, 24499, 29341, 29527, 31171, 31735, 31765, 33199, 33303, 33321, 33433, 35573, 37413, 37915, 38014, 38246, 38419, 38681, 39213, 39311, 39603, 39670, 40111, 40133, 40134, 40242, 40458, 40459, 40487, 40525, 40844, 40943, 41031, 41280, 41388, 41533, 41885, 46636, 47114, 47311, 47532, 47647, 47782, 47850, 47880, 48403, 48810, 49299, 49340, 51286, 51377, 53438, 53925, 54975, 56384, 60015, 60737, 60753, 61996, 62426, 63180, 63253, 63780, 65080, 67044, 67570, 68165, 68963, 70148, 73203, 74041, 74946, 75998, 76241, 76768, 76772, 76773, 76775, 76828, 77383, 78404, 79263, 79359, 79717, 80038, 80318, 80855, 81588, 84161, 85017, 85168, 85169, 85447]"
32792,TV,"['Action', 'Drama', 'Sci-Fi']",['Sunrise'],"['Mecha', 'Military', 'Space']",[],Novel,PG-13 - Teens 13 or older,22.0,spring,7.65,38609,3,46,"[93, 31251, 31433, 2904]","[2197, 2220, 2337, 5655, 6417, 6458, 7427, 8070, 8498, 8509, 9698, 10138, 10269, 10419, 11342, 12077, 12859, 15647, 16031, 16833, 18019, 18519, 19922, 20102, 21215, 22473, 26119, 27397, 31171, 31765, 33199, 33321, 35573, 37151, 37413, 37915, 38014, 38246, 38419, 39311, 39670, 40149, 40242, 40354, 40458, 40459, 40824, 41280, 41388, 41533, 43567, 45737, 45738, 46636, 47114, 47311, 47532, 47850, 49299, 49340, 51403, 53438, 53925, 55639, 56384, 60737, 61696, 61996, 62674, 63180, 65759, 68161, 76773, 76828, 81588]"
24835,TV,['Comedy'],['Sunrise'],"['Mecha', 'Parody']",[],4-koma manga,PG-13 - Teens 13 or older,13.0,summer,6.16,8789,2,11,"[19799, 27785, 16241, 10216]","[1986, 2197, 2337, 4098, 10967, 12300, 32593, 41290, 45745, 48470]"
49827,Movie,['Action'],['Sunrise'],['Mecha'],[],Other,PG-13 - Teens 13 or older,1.0,spring,7.35,12701,2,51,[49387],"[396, 2197, 2220, 2337, 2965, 6015, 6417, 6564, 6810, 7468, 8136, 9505, 10136, 10269, 11476, 16457, 19922, 24447, 31171, 38246, 38637, 40487, 40636, 45779, 49266, 51667, 55591, 62629, 63180, 63367, 63719, 66242, 67748, 68700, 69377, 73879, 75484, 75958, 76096, 76367, 76768, 77013, 77227, 77383, 78416, 82227, 82228, 84043, 85447, 85448, 85533]"
60449,TV,"['Action', 'Sci-Fi']","['Sunrise', 'Khara']","['Mecha', 'Space']",[],Original,PG-13 - Teens 13 or older,12.0,spring,7.02,55308,3,54,"[1002, 227, 85]","[396, 833, 1423, 2197, 2220, 2337, 5062, 5088, 5111, 5392, 5953, 6015, 6076, 7465, 8298, 8835, 8979, 9461, 10088, 10875, 11342, 12090, 12379, 12382, 12672, 15571, 15627, 16973, 22475, 24307, 25605, 28581, 31171, 33167, 33177, 35461, 35729, 38915, 38973, 39899, 40278, 40409, 40844, 40874, 41533, 42491, 42829, 45106, 45723, 48623, 48822, 49223, 49229, 49290, 51432, 52942, 53783, 54149, 54872, 55639, 56225, 58405, 60356, 61342, 61453, 63063, 63180, 63903, 66674, 68044, 68713, 68747, 70764, 75199, 75642, 76580, 76776, 77013, 77080, 77227, 77382, 77422, 77747, 78004, 80457, 80458, 80459, 81070, 81600, 81721, 84283, 84628, 85168, 85169, 85338, 85339, 85447, 85448, 85779, 86107, 87049, 88483, 88997, 89010, 89921]"
37765,Movie,"['Action', 'Drama', 'Sci-Fi']",['Sunrise'],"['Mecha', 'Military', 'Space']",[],Novel,PG-13 - Teens 13 or older,1.0,spring,7.81,58066,3,21,"[1575, 2904, 1535, 3786, 572, 94, 164, 23279]","[396, 1462, 1968, 2009, 2197, 2337, 5793, 6015, 6946, 7427, 8502, 8509, 10138, 10269, 10285, 11341, 11476, 12409, 19922, 21819, 22473, 26119, 29527, 33177, 34469, 34815, 35573, 37329, 38014, 38049, 38419, 38725, 38903, 39195, 39670, 39671, 40149, 40354, 40419, 41152, 41185, 41388, 41533, 41885, 44523, 46917, 47357, 47880, 48623, 48931, 48932, 49281, 50407, 51266, 52772, 53761, 54085, 59069, 60388, 61239, 62539, 63063, 63180, 63719, 66564, 67748, 68700, 70165, 72437, 72577, 73257, 73746, 74586, 74905, 75020, 75999, 76017, 76768, 78137, 78896, 79538, 79974, 81783, 82193, 82775, 83393, 85018, 85169, 85287]"
49828,TV,"['Action', 'Sci-Fi']",['Sunrise'],"['Mecha', 'School', 'Space']",[],Original,R - 17+ (violence & profanity),12.0,fall,7.84,179335,2,42,"[440, 1575, 9756, 16668, 41457, 96, 33489, 8934, 95, 52034, 19319, 20785, 33433, 51098, 52]","[2197, 2337, 3067, 5405, 5660, 6783, 7465, 8074, 8108, 8502, 8626, 9303, 10285, 10435, 10685, 11262, 14941, 15937, 19283, 21187, 22473, 28085, 29373, 31171, 31927, 34293, 36803, 36903, 37151, 38642, 38765, 38903, 38966, 39270, 39432, 40026, 40149, 40419, 40655, 40844, 41149, 41152, 41533, 41946, 42112, 42586, 43857, 44528, 44654, 45108, 45109, 45723, 47290, 47311, 47730, 47782, 47966, 47967, 48034, 48401, 48509, 48618, 48703, 48822, 48932, 49303, 49319, 49801, 50034, 50146, 53360, 53823, 54149, 57083, 58110, 59068, 59069, 59071, 59073, 61453, 61486, 62835, 63063, 63180, 63359, 63670, 64572, 64666, 65313, 65314, 65466, 66002, 67571, 68364, 68690, 70169, 70504, 70764, 72759, 73029, 73511, 74232, 74500, 75199, 76185, 76768, 76770, 76772, 76776, 77013, 77031, 77225, 77226, 77227, 77382, 81368, 81789, 82193, 85168, 86107]"
53199,TV,"['Action', 'Sci-Fi']",['Sunrise'],"['Mecha', 'School', 'Space']",[],Original,R - 17+ (violence & profanity),12.0,spring,7.89,104821,2,52,"[935, 46093, 165, 30]","[2197, 2233, 2337, 3067, 3768, 5405, 5660, 6015, 6458, 6783, 7465, 8074, 8108, 8498, 8502, 8626, 9303, 10090, 10285, 10435, 10685, 11341, 16901, 21187, 22473, 28085, 31171, 31673, 31927, 33359, 34293, 36802, 36903, 37151, 38642, 38903, 38966, 39270, 39432, 40026, 40149, 40419, 40525, 40555, 40575, 40655, 40844, 41152, 41946, 42112, 42246, 42586, 43857, 44654, 46209, 47311, 47782, 47967, 48335, 48401, 48509, 48622, 48669, 48822, 48918, 48932, 49221, 49303, 50146, 52470, 54149, 54150, 54259, 54872, 55571, 58110, 59068, 59069, 59071, 59073, 60356, 60704, 61342, 61453, 62010, 62835, 63063, 63180, 63359, 64572, 65313, 65314, 65325, 65326, 67084, 67571, 68364, 70153, 70169, 70504, 70764, 72285, 72526, 72920, 73029, 73511, 73778, 74232, 75199, 76162, 76164, 76166, 76768, 76770, 76772, 76774, 76776, 76826, 77013, 77031, 77225, 77226, 77227, 77382, 77747, 78266, 79358, 82193, 83068, 85168, 85169, 85338, 85779, 86107]"
31251,TV,"['Action', 'Drama', 'Sci-Fi']",['Sunrise'],"['Mecha', 'Space']",[],Original,R - 17+ (violence & profanity),25.0,fall,8.06,264849,3,62,"[41457, 22729, 2001, 1575, 30, 21639, 89, 92, 2581, 93, 2002, 32615, 71, 35849, 10218, 30806, 42249, 34104, 31741, 25731, 36649, 16524, 10793, 6336, 5114, 22297, 32792, 17265, 47160, 22433, 6347, 6114, 40908, 16668, 2158, 8917, 90, 1710, 2904, 10087, 1215, 2582, 10808, 978, 15201]","[1138, 2197, 2337, 4087, 5147, 5660, 5954, 5978, 6012, 7520, 8074, 8100, 8136, 8539, 8626, 9303, 9453, 10419, 11342, 14013, 14497, 15711, 15941, 21299, 21519, 25803, 25997, 27397, 28677, 28911, 30003, 31171, 31673, 32015, 33321, 36519, 37084, 37151, 37915, 38793, 39313, 40126, 40133, 40134, 40149, 40787, 40874, 41016, 41280, 41533, 41946, 42160, 43175, 44035, 45723, 46730, 46921, 47114, 47350, 47782, 47975, 48623, 50034, 50460, 51715, 52372, 53360, 54312, 55671, 60704, 62674, 62835, 64286, 64572, 67748, 68690, 69094, 71984, 73511, 73898, 75785, 75822, 76768, 77382, 77383, 78231, 83458, 86430]"
33051,TV,"['Action', 'Drama', 'Sci-Fi']",['Sunrise'],"['Mecha', 'Space']",[],Original,R - 17+ (violence & profanity),25.0,fall,8.23,156438,2,60,"[32615, 2904, 41457, 1023, 10793, 42310, 5682, 34866, 33, 18295]","[180, 2337, 4087, 5660, 5978, 6012, 6468, 7416, 7520, 8100, 8539, 8626, 8917, 9303, 9453, 9513, 10262, 10685, 11342, 11343, 12707, 15711, 15893, 15941, 16621, 19840, 21299, 21519, 24119, 25997, 27397, 28677, 30003, 30359, 31171, 33321, 36714, 37151, 37915, 39313, 40126, 40149, 40787, 40874, 41016, 41185, 41945, 41946, 44035, 45723, 47301, 47350, 47782, 47816, 47975, 48623, 48923, 49022, 50034, 50460, 51286, 51288, 51595, 53360, 60704, 61696, 62674, 62835, 64572, 64972, 65040, 67748, 68561, 68690, 69094, 71153, 71984, 73511, 73898, 75785, 76828, 77225, 77226, 77382, 79931, 80201, 83458, 86430]"
10937,OVA,"['Action', 'Sci-Fi']",['Sunrise'],"['Mecha', 'Military', 'Space']",['Shounen'],Manga,R+ - Mild Nudity,6.0,winter,8.32,82199,2,47,"[820, 37521, 1575, 16498, 32615, 32998, 12029, 3371, 28771]","[833, 2197, 2220, 2337, 2965, 3071, 5900, 6417, 6810, 7465, 7468, 8268, 8767, 9505, 10269, 11476, 15219, 15647, 16747, 16901, 18519, 19922, 20324, 20627, 24447, 31171, 33743, 34387, 34991, 36903, 38246, 38732, 38854, 39672, 40026, 40030, 41388, 43282, 44503, 47850, 47946, 48477, 49266, 50479, 51369, 51595, 53902, 54239, 64288, 67463, 74945, 75472, 78416]"
39592,TV,"['Action', 'Sci-Fi']",['Sunrise'],"['Mecha', 'Military', 'Space']",['Shounen'],Manga,PG-13 - Teens 13 or older,13.0,spring,8.13,27253,3,43,"[31433, 1]","[2220, 2337, 2965, 3071, 6810, 10301, 15647, 20324, 20627, 40667, 40967, 41388, 46209, 51530, 62949, 67748, 74268, 74991]"
8486,ONA,['Fantasy'],[],['Mecha'],[],Original,G - All Ages,1.0,spring,4.35,1300,0,0,[9221],"[1886, 6417, 8912]"
33244,TV,"['Comedy', 'Supernatural']",['Creators in Pack'],[],[],Web manga,PG-13 - Teens 13 or older,12.0,fall,6.43,32249,5,0,"[30307, 4081, 19157]","[35377, 35737, 39334, 39515, 48394, 48559, 48841, 50236, 50358, 51451, 52106, 61243, 61813, 62001, 67262, 71758, 74791, 74794, 74795, 88256]"
49778,TV,"['Action', 'Adventure', 'Fantasy']",['Yokohama Animation Laboratory'],['Historical'],[],Novel,R - 17+ (violence & profanity),24.0,spring,7.32,103526,1,37,"[37520, 41025, 20507, 14713, 38000, 457]","[9540, 11114, 12077, 14459, 15843, 19984, 25507, 25509, 33169, 34179, 35807, 36711, 36748, 37396, 37412, 37416, 37597, 39649, 41196, 41993, 42107, 43464, 44275, 46812, 48340, 49298, 49377, 51089, 51613, 53932, 54085, 55268, 55618, 56937, 58889, 61926, 61942, 61943, 61977, 62205, 62835, 62844, 63601, 63607, 63640, 63644, 63794, 63882, 63891, 64123, 64127, 64132, 64134, 66763, 67089, 67097, 67663, 67739, 70308, 70309, 70520, 70993, 71760, 73029, 73148, 73311, 73474, 73475, 73486, 73490, 74107, 74166, 74484, 74655, 74686, 75961, 76195, 76367, 76471, 76472, 76473, 77434, 77544, 77723, 78082, 78249, 78479, 79062, 79370, 79421, 79899, 81073, 81268, 81467, 82428, 82489, 82490, 82491, 82493, 82912, 82913, 83107, 83266, 83427, 83567, 83568, 83699, 83805, 83806, 83807, 83808, 83809, 83810, 83811, 83812, 83813, 84540, 84541, 84542, 84543, 84717, 84718, 84719, 85153, 85154, 85155, 85156, 85157, 85158, 85159, 85160, 85161, 85302, 85436, 85437, 85439, 85557, 85709, 85710, 85711, 87013, 87169, 87390, 88594, 89442]"
54852,TV,"['Action', 'Fantasy']",['Arvo Animation'],"['School', 'Time Travel']",[],Web manga,PG-13 - Teens 13 or older,12.0,fall,7.06,164073,3,15,"[20785, 56352, 51297, 53397]","[5253, 9676, 11606, 14031, 16053, 19283, 36682, 37447, 38369, 38811, 40401, 40417, 42213, 47520, 49303, 53226, 53227, 53938, 54926, 58066, 62511, 64027, 64030, 64034, 64171, 65510, 68920, 70964, 70966]"
29770,Music,[],[],['Music'],[],Unknown,G - All Ages,1.0,fall,5.68,879,0,0,"[44059, 28761]","[23623, 34003]"
18679,TV,"['Action', 'Comedy', 'Fantasy', 'Ecchi']",['Trigger'],"['School', 'Urban Fantasy']",[],Original,PG-13 - Teens 13 or older,24.0,fall,8.03,1812885,4,41,"[2001, 227, 8795, 440, 32681, 6030, 22199, 35848, 974, 30276, 28617, 40060, 151, 11751, 212, 3588, 33489, 32686, 4983, 9756, 19703, 31964, 32182, 35849, 29786, 32979, 530, 24439, 16498, 935, 38409, 25867, 10721, 34933, 34051, 57334, 28171, 269, 14527, 31933, 19855, 11285, 23605, 8074, 25731, 19365, 2726, 30240, 20899, 8934, 30016, 11761, 6974, 52741, 5355, 1292, 16774, 2050, 40056, 37498, 20973, 16742, 35120, 32878, 1454, 19775, 52193, 39940, 165, 3972, 10507, 10893, 29758, 1816, 1827, 17705, 21639, 21407, 59062, 54722, 322, 16261, 2607, 9941, 6500, 30, 40052, 21, 42625, 41433, 48644, 40550, 38000, 853, 1296, 6205, 38659, 534, 76, 23311, 47, 2790, 26243, 918, 31157, 15125, 53033, 42307, 306, 8129, 305, 57371, 49357, 28817, 55358, 5675, 32600, 24833, 1647, 48414, 6675, 232, 949, 21085, 205, 813, 1818, 1661, 571, 174, 22943, 5618, 53770, 10165, 18497, 22535, 9919, 33475, 4186, 14075, 10396, 9513, 1254, 1002, 23755, 20, 42310, 8841, 3737, 11633, 1596, 11043, 13601, 48981, 14719, 74, 2780, 25397, 96, 21843, 21603, 875, 13535]","[2349, 3328, 4012, 5115, 5392, 5956, 6016, 6076, 6185, 6385, 6458, 6841, 7984, 7998, 8128, 8303, 8509, 8619, 9029, 9160, 9172, 9381, 9522, 10129, 10410, 10635, 11445, 12352, 12357, 12646, 12673, 12729, 12847, 13693, 13707, 14383, 14521, 15319, 15749, 16457, 16681, 17071, 17997, 18019, 18371, 18597, 19167, 19407, 20016, 21215, 21727, 21885, 22203, 22339, 24065, 24561, 26119, 26127, 26505, 28225, 28539, 28575, 29525, 29577, 30833, 32079, 33797, 34293, 35461, 36964, 37268, 38431, 38467, 38648, 38681, 39124, 39270, 39271, 39322, 39645, 39899, 39946, 40029, 40078, 40114, 40119, 40130, 40147, 40173, 40354, 40404, 40433, 40963, 41021, 41031, 41049, 41142, 41168, 41253, 41280, 41311, 41327, 41345, 41388, 41510, 41624, 42160, 43567, 44035, 44541, 45251, 45475, 45709, 48090, 48423, 48452, 48618, 48868, 48903, 49022, 49064, 49222, 49223, 49224, 49228, 49229, 49230, 49243, 49251, 49448, 49464, 49483, 50028, 50414, 51309, 51413, 51414, 52145, 52266, 52443, 52752, 54866, 55639, 55651, 55671, 56584, 57683, 58090, 59892, 60015, 60105, 60724, 61486, 61779, 62189, 62238, 62256, 62344, 62440, 62729, 62744, 62833, 62834, 62835, 62844, 62978, 63064, 63371, 63428, 63582, 64156, 64439, 64506, 65462, 66448, 66747, 66966, 67250, 67251, 67527, 67778, 68308, 68394, 68752, 68922, 69068, 69135, 69695, 70236, 70720, 70912, 71139, 71165, 71168, 71206, 71497, 71882, 72182, 72598, 72699, 72939, 73166, 73257, 73832, 73880, 74137, 74213, 74232, 74260, 74503, 74542, 74753, 74756, 74795, 75071, 75482, 75602, 75931, 75999, 76013, 76072, 76241, 76417, 76587, 76652, 76824, 76932, 77022, 77080, 77100, 77102, 77922, 78138, 78538, 78707, 79292, 79453, 79529, 79530, 79531, 79532, 79533, 79534, 79535, 79536, 79545, 79546, 79708, 79729, 79870, 79872, 79911, 79936, 80193, 80256, 80336, 80840, 80850, 80875, 81020, 81284, 81285, 81286, 81293, 81309, 81327, 81519, 81521, 81596, 81615, 81878, 81934, 82116, 82325, 82480, 82633, 82703, 82829, 83068, 83087, 83289, 83563, 83718, 83720, 83825, 84048, 84064, 84421, 85405, 86338, 87779, 88601, 89025, 89467]"
11079,TV,['Comedy'],['J.C.Staff'],"['Gag Humor', 'School']",[],4-koma manga,PG-13 - Teens 13 or older,13.0,winter,6.87,128410,3,4,"[1887, 12291, 10165, 19429, 58426, 11843, 34881, 15911, 14277, 66, 516, 5060, 23251, 51464, 1852, 20709, 6148, 33206, 12679, 2367, 9863, 38610, 38472, 50709, 10711, 17082, 229, 53833, 3667, 6560, 5680, 488, 7647, 10495, 16353, 941, 293, 7627, 18495, 9776, 35298, 37171, 37579, 72, 5914, 26085, 7791, 6956]","[6474, 6889, 7621, 8074, 10013, 10069, 11066, 11529, 11631, 12509, 12652, 14183, 14795, 14939, 16973, 23609, 27837, 29341, 31465, 33705, 34579, 36903, 37330, 38029, 39239, 39432, 42004, 42034, 43784, 46724, 46725, 47808, 47957, 48388, 48616, 49099, 49306, 49733, 50592, 61774, 61941, 61967, 62261, 62335, 63536, 63538, 64465, 65106, 65430, 66782, 66895, 67565, 67568, 68229, 68521, 68690, 69722, 72939, 73359, 73722, 74446, 74602, 74966, 75988, 76929, 77087, 78200, 79239, 80155, 80398, 80405, 83456, 84273, 85276, 85305, 89140]"
20039,OVA,['Comedy'],['J.C.Staff'],"['Gag Humor', 'School']",[],4-koma manga,PG-13 - Teens 13 or older,1.0,fall,6.96,15674,3,1,[16273],"[10069, 11066, 11529, 14795]"
